progress_total,panas_negative,stress_total,partno,realtime
15,15,1,4165db2b914e1082c1672fb795a18c35,12.760000000002
18,16,1,4165db2b914e1082c1672fb795a18c35,0
14,15,1,4165db2b914e1082c1672fb795a18c35,9.75
18,13,1,4165db2b914e1082c1672fb795a18c35,6.79000000000087
15,14,1,4165db2b914e1082c1672fb795a18c35,7.77999999999884
16,15,1,4165db2b914e1082c1672fb795a18c35,8.7699999999968
14,14,1,4165db2b914e1082c1672fb795a18c35,11.4100000000035
17,17,2,4165db2b914e1082c1672fb795a18c35,11.75
13,31,7,e2cafe6bf537dfa6773ff74112778cf2,3.2100000000064
15,29,4,e2cafe6bf537dfa6773ff74112778cf2,6
12,32,6,e2cafe6bf537dfa6773ff74112778cf2,6.9800000000032
15,27,5,e2cafe6bf537dfa6773ff74112778cf2,4
13,31,6,e2cafe6bf537dfa6773ff74112778cf2,5.03000000000611
14,34,8,e2cafe6bf537dfa6773ff74112778cf2,1.04000000000087
15,33,8,e2cafe6bf537dfa6773ff74112778cf2,0
13,25,1,e2cafe6bf537dfa6773ff74112778cf2,12.0900000000038
15,31,6,e2cafe6bf537dfa6773ff74112778cf2,2.06999999999971
14,,3,e2cafe6bf537dfa6773ff74112778cf2,8.9800000000032
14,25,3,e2cafe6bf537dfa6773ff74112778cf2,11.010000000002
14,29,1,e2cafe6bf537dfa6773ff74112778cf2,8.01000000000204
16,29,2,e2cafe6bf537dfa6773ff74112778cf2,10.0500000000029
13,26,1,e2cafe6bf537dfa6773ff74112778cf2,12.9900000000052
10,34,2,2aac68e4efdb01c3018efd38d5627bed,4.08999999999651
12,32,1,2aac68e4efdb01c3018efd38d5627bed,7
10,31,1,2aac68e4efdb01c3018efd38d5627bed,8.04000000000087
14,24,7,2aac68e4efdb01c3018efd38d5627bed,0
16,21,1,2aac68e4efdb01c3018efd38d5627bed,1
19,30,4,2aac68e4efdb01c3018efd38d5627bed,2
11,32,1,2aac68e4efdb01c3018efd38d5627bed,12
9,34,1,2aac68e4efdb01c3018efd38d5627bed,5.05000000000291
7,27,1,2aac68e4efdb01c3018efd38d5627bed,6.05999999999767
12,28,1,2aac68e4efdb01c3018efd38d5627bed,11.0899999999965
13,26,1,2aac68e4efdb01c3018efd38d5627bed,13
21,32,1,2aac68e4efdb01c3018efd38d5627bed,9.02999999999884
15,37,1,2aac68e4efdb01c3018efd38d5627bed,10.010000000002
8,13,1,6ddd33cdb37254d4b16a70159cc363b4,1.84999999999854
11,16,1,6ddd33cdb37254d4b16a70159cc363b4,4.88999999999942
10,18,1,6ddd33cdb37254d4b16a70159cc363b4,5.86000000000058
11,11,1,6ddd33cdb37254d4b16a70159cc363b4,6.86999999999534
12,21,1,6ddd33cdb37254d4b16a70159cc363b4,0
10,10,1,6ddd33cdb37254d4b16a70159cc363b4,0.849999999998545
1,26,1,6ddd33cdb37254d4b16a70159cc363b4,11.8600000000006
7,18,1,6ddd33cdb37254d4b16a70159cc363b4,2.86999999999534
11,11,1,6ddd33cdb37254d4b16a70159cc363b4,3.86000000000058
9,15,1,6ddd33cdb37254d4b16a70159cc363b4,9.84999999999854
6,12,1,6ddd33cdb37254d4b16a70159cc363b4,12.8499999999985
8,10,1,6ddd33cdb37254d4b16a70159cc363b4,7.86999999999534
16,14,1,98335db739247d0bf1ecd14a59c8cc8b,4.83999999999651
16,13,1,98335db739247d0bf1ecd14a59c8cc8b,7.85999999999331
17,13,1,98335db739247d0bf1ecd14a59c8cc8b,8.86999999999534
16,15,1,98335db739247d0bf1ecd14a59c8cc8b,10.739999999998
15,14,1,98335db739247d0bf1ecd14a59c8cc8b,0
16,16,1,98335db739247d0bf1ecd14a59c8cc8b,0.919999999998254
16,15,1,98335db739247d0bf1ecd14a59c8cc8b,3.43999999999505
16,15,1,98335db739247d0bf1ecd14a59c8cc8b,4.37999999999738
17,15,1,98335db739247d0bf1ecd14a59c8cc8b,6.46999999999389
17,13,1,98335db739247d0bf1ecd14a59c8cc8b,6.83999999999651
19,15,1,98335db739247d0bf1ecd14a59c8cc8b,12.8499999999985
17,15,1,98335db739247d0bf1ecd14a59c8cc8b,10.8999999999942
20,14,1,98335db739247d0bf1ecd14a59c8cc8b,11.8599999999933
15,14,1,928d0b97156001632ab39aeeaf3d11a0,5
18,10,1,928d0b97156001632ab39aeeaf3d11a0,9.01000000000204
20,11,1,928d0b97156001632ab39aeeaf3d11a0,8
19,13,1,928d0b97156001632ab39aeeaf3d11a0,0
17,11,1,928d0b97156001632ab39aeeaf3d11a0,1.01000000000204
9,20,1,928d0b97156001632ab39aeeaf3d11a0,2
8,21,1,928d0b97156001632ab39aeeaf3d11a0,3.05000000000291
10,23,1,928d0b97156001632ab39aeeaf3d11a0,4
22,18,1,928d0b97156001632ab39aeeaf3d11a0,12.0400000000009
24,11,1,928d0b97156001632ab39aeeaf3d11a0,6.04000000000087
24,13,1,928d0b97156001632ab39aeeaf3d11a0,7.01000000000204
20,10,1,928d0b97156001632ab39aeeaf3d11a0,11
26,28,1,928d0b97156001632ab39aeeaf3d11a0,13.0199999999968
18,11,1,928d0b97156001632ab39aeeaf3d11a0,10
15,32,2,714fe96140e957870c65d17bb7bcbeb0,3.97999999999593
,,0,714fe96140e957870c65d17bb7bcbeb0,5.97000000000116
16,33,3,714fe96140e957870c65d17bb7bcbeb0,6.97000000000116
17,36,5,714fe96140e957870c65d17bb7bcbeb0,7.97000000000116
20,26,4,714fe96140e957870c65d17bb7bcbeb0,0
21,24,5,714fe96140e957870c65d17bb7bcbeb0,0.970000000001164
18,24,8,714fe96140e957870c65d17bb7bcbeb0,1.97000000000116
14,28,3,714fe96140e957870c65d17bb7bcbeb0,10.9799999999959
15,30,3,714fe96140e957870c65d17bb7bcbeb0,3.97999999999593
19,15,2,714fe96140e957870c65d17bb7bcbeb0,4.98999999999796
18,24,1,714fe96140e957870c65d17bb7bcbeb0,5.97000000000116
14,30,4,714fe96140e957870c65d17bb7bcbeb0,11.9599999999991
18,35,4,714fe96140e957870c65d17bb7bcbeb0,8.97000000000116
19,30,4,714fe96140e957870c65d17bb7bcbeb0,9.97000000000116
17,23,3,714fe96140e957870c65d17bb7bcbeb0,12.9799999999959
15,37,2,b74fd264ef5cf394236ead873bc33064,3.04999999999563
15,38,1,b74fd264ef5cf394236ead873bc33064,7
19,36,1,b74fd264ef5cf394236ead873bc33064,8.09999999999855
22,37,3,b74fd264ef5cf394236ead873bc33064,0
19,36,1,b74fd264ef5cf394236ead873bc33064,1.09999999999854
15,40,2,b74fd264ef5cf394236ead873bc33064,1.98999999999796
15,30,1,b74fd264ef5cf394236ead873bc33064,12
15,49,3,b74fd264ef5cf394236ead873bc33064,4.06999999999971
15,42,2,b74fd264ef5cf394236ead873bc33064,5.12999999999738
15,36,1,b74fd264ef5cf394236ead873bc33064,6.0199999999968
15,36,1,b74fd264ef5cf394236ead873bc33064,9.00999999999476
5,37,1,b74fd264ef5cf394236ead873bc33064,10.0400000000009
15,30,1,b74fd264ef5cf394236ead873bc33064,11
15,35,1,b74fd264ef5cf394236ead873bc33064,12.989999999998
15,23,1,673871a521d423223e713c121653482e,3.80999999999767
17,26,1,673871a521d423223e713c121653482e,7
17,27,5,673871a521d423223e713c121653482e,0
19,27,1,673871a521d423223e713c121653482e,1.16999999999825
16,17,1,673871a521d423223e713c121653482e,1.98999999999796
22,21,1,673871a521d423223e713c121653482e,9
13,16,1,673871a521d423223e713c121653482e,3.98999999999796
14,25,2,673871a521d423223e713c121653482e,5
11,22,1,673871a521d423223e713c121653482e,6.04000000000087
11,28,1,673871a521d423223e713c121653482e,12.989999999998
21,30,1,673871a521d423223e713c121653482e,9.98999999999796
16,32,1,673871a521d423223e713c121653482e,11.3299999999945
15,30,1,673871a521d423223e713c121653482e,7.98999999999796
13,28,1,673871a521d423223e713c121653482e,11.989999999998
21,34,2,b34c268391e327b071e1eab0ec694253,0
23,11,1,b34c268391e327b071e1eab0ec694253,5.02999999999884
20,11,1,b34c268391e327b071e1eab0ec694253,6.06999999999971
21,18,1,b34c268391e327b071e1eab0ec694253,4.08000000000175
22,15,1,b34c268391e327b071e1eab0ec694253,8.05999999999767
18,45,2,b34c268391e327b071e1eab0ec694253,1.08999999999651
16,14,1,b34c268391e327b071e1eab0ec694253,2.01000000000204
20,16,1,b34c268391e327b071e1eab0ec694253,3.08999999999651
19,15,1,b34c268391e327b071e1eab0ec694253,13.0699999999997
21,23,1,b34c268391e327b071e1eab0ec694253,10.6500000000015
24,19,1,b34c268391e327b071e1eab0ec694253,11.010000000002
20,11,1,b34c268391e327b071e1eab0ec694253,7
22,10,1,b34c268391e327b071e1eab0ec694253,12.1100000000006
18,10,1,372bba63b55cc27771414ff4049f26b6,2.9800000000032
18,10,1,372bba63b55cc27771414ff4049f26b6,8.53000000000611
19,10,1,372bba63b55cc27771414ff4049f26b6,8.95000000000437
19,10,1,372bba63b55cc27771414ff4049f26b6,6.91000000000349
22,14,1,372bba63b55cc27771414ff4049f26b6,0
18,17,1,372bba63b55cc27771414ff4049f26b6,1.11000000000058
18,11,1,372bba63b55cc27771414ff4049f26b6,12.9100000000035
20,11,1,372bba63b55cc27771414ff4049f26b6,3.91000000000349
18,10,1,372bba63b55cc27771414ff4049f26b6,4.92000000000553
18,10,1,372bba63b55cc27771414ff4049f26b6,5.93000000000029
18,10,1,372bba63b55cc27771414ff4049f26b6,9.95000000000437
18,12,1,372bba63b55cc27771414ff4049f26b6,10.9300000000003
18,11,1,372bba63b55cc27771414ff4049f26b6,12.8400000000038
18,16,2,d998ddf81df3cac15784dad16ebc4c75,1.97999999999593
18,16,1,d998ddf81df3cac15784dad16ebc4c75,9.94999999999709
12,19,2,d998ddf81df3cac15784dad16ebc4c75,7.00999999999476
20,10,1,d998ddf81df3cac15784dad16ebc4c75,7.96999999999389
17,29,1,d998ddf81df3cac15784dad16ebc4c75,0
20,15,3,d998ddf81df3cac15784dad16ebc4c75,1.00999999999476
18,21,1,d998ddf81df3cac15784dad16ebc4c75,2.94999999999709
17,20,1,d998ddf81df3cac15784dad16ebc4c75,4.0399999999936
15,32,1,d998ddf81df3cac15784dad16ebc4c75,5.00999999999476
17,14,1,d998ddf81df3cac15784dad16ebc4c75,10.9599999999991
16,14,1,d998ddf81df3cac15784dad16ebc4c75,12.9499999999971
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,3.09999999999855
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,7.11999999999534
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,8.20999999999913
19,11,2,21221df5bf0e68f496c1d6ba8d2455c9,0
19,11,1,21221df5bf0e68f496c1d6ba8d2455c9,0
19,12,2,21221df5bf0e68f496c1d6ba8d2455c9,0.0999999999985448
19,10,1,21221df5bf0e68f496c1d6ba8d2455c9,1.11000000000058
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,2.11999999999534
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,11.1599999999962
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,4.12999999999738
19,10,1,21221df5bf0e68f496c1d6ba8d2455c9,5.12999999999738
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,6.15000000000146
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,9.29999999999563
18,10,1,21221df5bf0e68f496c1d6ba8d2455c9,10.1800000000003
17,22,1,b7c13b15173ba486027a21036a2d2be6,6
17,20,1,b7c13b15173ba486027a21036a2d2be6,12.9900000000052
15,22,1,b7c13b15173ba486027a21036a2d2be6,10.9800000000032
16,17,2,b7c13b15173ba486027a21036a2d2be6,0
16,15,1,b7c13b15173ba486027a21036a2d2be6,1.88000000000466
16,22,1,b7c13b15173ba486027a21036a2d2be6,1.99000000000524
17,19,1,b7c13b15173ba486027a21036a2d2be6,3.99000000000524
18,17,1,b7c13b15173ba486027a21036a2d2be6,4.99000000000524
,22,1,b7c13b15173ba486027a21036a2d2be6,7.9800000000032
20,23,1,b7c13b15173ba486027a21036a2d2be6,7.03000000000611
18,24,1,b7c13b15173ba486027a21036a2d2be6,8.99000000000524
16,23,2,b7c13b15173ba486027a21036a2d2be6,9.9800000000032
17,15,1,b7c13b15173ba486027a21036a2d2be6,2.99000000000524
20,22,1,487c2d13c2a1765c0c145139932ba678,7.05999999999767
22,18,3,487c2d13c2a1765c0c145139932ba678,0
18,20,1,487c2d13c2a1765c0c145139932ba678,1.00999999999476
19,18,1,487c2d13c2a1765c0c145139932ba678,2.09999999999854
19,19,2,487c2d13c2a1765c0c145139932ba678,3.02999999999884
18,18,2,487c2d13c2a1765c0c145139932ba678,3.98999999999796
20,20,2,487c2d13c2a1765c0c145139932ba678,5.12999999999738
21,21,1,487c2d13c2a1765c0c145139932ba678,6.09999999999855
13,10,1,487c2d13c2a1765c0c145139932ba678,13
15,18,1,487c2d13c2a1765c0c145139932ba678,10.6500000000015
19,15,1,487c2d13c2a1765c0c145139932ba678,10.989999999998
15,17,1,487c2d13c2a1765c0c145139932ba678,11.989999999998
14,30,5,487c2d13c2a1765c0c145139932ba678,9.23999999999796
13,18,1,487c2d13c2a1765c0c145139932ba678,14.1899999999951
18,11,1,1de3010e260dee56517c4f40b1ce48ae,5.98999999999796
21,15,1,1de3010e260dee56517c4f40b1ce48ae,0
24,19,2,1de3010e260dee56517c4f40b1ce48ae,0.970000000001164
19,17,2,1de3010e260dee56517c4f40b1ce48ae,2.05999999999767
19,15,2,1de3010e260dee56517c4f40b1ce48ae,2.97000000000116
17,10,1,1de3010e260dee56517c4f40b1ce48ae,4.01000000000204
21,13,1,1de3010e260dee56517c4f40b1ce48ae,4.98999999999796
20,10,1,1de3010e260dee56517c4f40b1ce48ae,9.9800000000032
20,12,1,1de3010e260dee56517c4f40b1ce48ae,7.88000000000466
21,11,1,1de3010e260dee56517c4f40b1ce48ae,7.97000000000116
18,10,1,1de3010e260dee56517c4f40b1ce48ae,8.9800000000032
17,11,1,1de3010e260dee56517c4f40b1ce48ae,11.9700000000012
19,14,1,1de3010e260dee56517c4f40b1ce48ae,11.9700000000012
20,13,1,1de3010e260dee56517c4f40b1ce48ae,12.9700000000012
19,19,1,fca7fe1b0c74110c96040c23a804f30b,7.16000000000349
20,21,5,fca7fe1b0c74110c96040c23a804f30b,0
25,15,1,fca7fe1b0c74110c96040c23a804f30b,2.01000000000204
21,11,1,fca7fe1b0c74110c96040c23a804f30b,3.04000000000087
24,11,1,fca7fe1b0c74110c96040c23a804f30b,4.01000000000204
22,15,1,fca7fe1b0c74110c96040c23a804f30b,5.09999999999855
23,13,1,fca7fe1b0c74110c96040c23a804f30b,6.06999999999971
24,17,1,fca7fe1b0c74110c96040c23a804f30b,13.0199999999968
21,12,1,fca7fe1b0c74110c96040c23a804f30b,8
24,17,1,fca7fe1b0c74110c96040c23a804f30b,10.0999999999985
30,15,1,fca7fe1b0c74110c96040c23a804f30b,11.010000000002
21,17,1,19f8174ae1c6c98d8604a1f16307ca1f,9.95999999999913
21,33,3,19f8174ae1c6c98d8604a1f16307ca1f,0.919999999998254
23,22,3,19f8174ae1c6c98d8604a1f16307ca1f,2.58000000000175
16,11,1,19f8174ae1c6c98d8604a1f16307ca1f,2.91000000000349
21,12,1,19f8174ae1c6c98d8604a1f16307ca1f,3.91999999999825
20,23,1,19f8174ae1c6c98d8604a1f16307ca1f,4.94000000000233
15,38,3,19f8174ae1c6c98d8604a1f16307ca1f,6.11000000000058
20,14,1,19f8174ae1c6c98d8604a1f16307ca1f,6.90000000000146
23,15,1,19f8174ae1c6c98d8604a1f16307ca1f,8.05000000000291
18,28,1,19f8174ae1c6c98d8604a1f16307ca1f,0
16,30,1,19f8174ae1c6c98d8604a1f16307ca1f,11.1200000000026
16,30,1,19f8174ae1c6c98d8604a1f16307ca1f,11.989999999998
17,17,1,19f8174ae1c6c98d8604a1f16307ca1f,13.0400000000009
